km_por_ano,idade_modelo,preco,vendido
18311.07052,25,23224.9,1
21590.90544,12,60247.18,1
34393.20514,12,47526.35,0
15184.1229,24,93855.84,1
21431.58078,22,108208.52,0
30741.61268,17,103034.32,1
34237.09916,24,89397.22,1
28797.52996,16,94265.92,0
26362.59854,23,69841.93,0
45677.89722,17,58362.96,1
17876.54872,26,60808.2,1
17815.3938,15,109228.42,1
13034.04466,13,49220.32,0
15481.8508,19,47678.75,1
24833.72554,25,71376.62,0
24564.96576,18,30603.41,1
24183.55218,20,45297.62,1
15753.82926,25,28143.69,1
14910.5351,16,24023.83,1
16067.65056,18,100720.95,1
27196.23666,16,77894.24,0
24093.42914,24,33657.3,1
33606.23788,15,81841.77,0
19390.93766,10,60055.7,0
17078.31608,15,66399.68,1
26031.0745,24,76778.44,0
17400.18408,16,113106.14,0
39256.630619999996,20,51777.6,1
28028.26544,10,98483.88,0
14635.33796,26,60188.5,1
20367.80704,23,42276.11,0
27899.51824,26,74108.33,0
27040.13068,22,97417.17,0
13949.75912,11,110591.17,0
14778.56922,23,42187.07,0
12955.187,26,8686.57,1
21687.46584,18,40554.56,1
22781.817039999998,26,10548.56,1
31395.00472,17,59623.13,0
28173.10604,19,41681.49,1
12390.30866,21,56038.41,1
18180.71398,24,35681.76,1
11904.28798,26,61663.32,1
16222.1472,21,97004.52,0
12940.70294,21,63546.9,0
29401.03246,22,75596.63,0
18964.46256,25,99656.87,0
20894.06122,20,35677.38,1
17696.30264,17,43915.0,1
33120.2172,15,96230.76,0
24867.52168,26,106145.48,0
13072.66882,26,100400.57,0
18212.90078,15,102967.9,0
23905.13636,19,35686.44,1
21365.59784,22,70628.8,1
34571.84188,25,75515.34,0
35342.71574,25,64837.1,0
19089.99108,23,27515.9,1
25178.1243,25,70650.39,0
16106.27472,26,87193.28,0
37595.79174,26,96358.8,0
16935.08482,26,101704.75,0
21289.95886,20,95819.37,0
20198.82634,22,54242.76,1
22445.46498,13,85269.92,0
21550.67194,22,100759.3,1
19247.7064,24,103527.2,1
12776.55026,26,94273.58,0
15898.66986,13,79243.13,1
31889.0721,22,81901.23,0
15222.74706,19,35434.16,1
13053.35674,25,78597.04,0
31670.20186,19,54894.8,1
43757.9546,9,81065.04,0
17168.43912,23,84230.59,0
35423.18274,25,21423.47,1
34185.60028,16,42573.35,1
36454.76968,25,62793.49,0
16016.151679999999,13,44969.24,1
26396.39468,25,63318.05,0
17190.96988,22,49478.36,1
25631.95818,14,61203.45,0
20308.26146,18,20508.03,1
19341.04812,7,57967.01,1
12316.27902,13,99433.39,1
17609.39828,25,56370.46,1
30385.94854,20,34440.02,1
15261.371219999999,16,54917.82,1
13721.23284,19,90130.0,0
15575.19252,10,115291.4,1
16647.01296,22,57450.78,1
29154.80344,23,51998.31,1
26262.81946,24,58128.46,1
18360.96006,11,91693.16,1
15161.59214,16,87758.07,1
13837.10532,14,49967.6,0
24637.38606,17,105056.21,1
24127.22528,22,35622.05,1
13301.1951,10,36205.68,1
19558.30902,25,53026.4,1
16954.3969,16,80506.81,0
26055.2146,21,39939.68,1
21714.82462,13,73863.92,0
30303.8722,20,37250.03,1
30089.82998,25,113671.21,0
24022.61818,25,55863.48,1
26861.49394,13,91661.99,0
37167.7073,19,77130.93,0
45636.05438,26,74653.07,0
18014.95196,20,102847.16,1
20956.82548,19,22140.09,1
38585.53584,20,89742.22,0
19897.87976,12,75379.56,1
26114.76018,16,70158.7,0
37898.34766,13,103514.79,1
50320.84312,16,27119.1,1
16917.38208,25,63750.99,0
23225.99488,24,84316.15,1
12935.87492,11,75288.51,0
21652.06036,17,49788.68,1
13494.3159,19,80719.44,0
17982.76516,14,95186.14,0
12576.9921,25,77413.32,0
11830.25834,21,38694.33,1
16946.3502,16,48601.49,1
11683.8084,18,42258.54,1
27934.92372,9,107207.43,0
22331.20184,20,46513.75,1
18571.7836,21,86456.42,0
22788.2544,20,65633.67,0
26010.15308,21,79544.84,0
33265.0578,16,53038.34,0
21365.59784,18,106620.66,1
50694.21,9,109300.14,0
25419.5253,25,67166.99,0
35938.17154,22,25112.04,1
29811.41416,23,63001.45,0
16231.80324,20,48404.02,1
29323.78414,10,33218.96,1
23494.75466,23,103206.91,1
28593.14378,25,41760.71,1
9736.507,15,75099.59,0
23715.23424,20,40506.47,1
31769.98094,23,92130.53,0
34763.35334,24,62788.21,0
26431.80016,13,41012.48,1
40450.7609,13,48566.33,1
21428.3621,18,99795.84,1
17649.63178,17,79744.27,0
16936.69416,19,99763.6,1
30212.13982,13,49979.27,1
21119.36882,9,53177.21,0
20692.89372,20,19864.0,1
35693.55186,23,82149.32,0
21502.39174,25,47306.02,1
12707.34864,22,76803.04,1
39235.7092,26,99764.22,0
26370.64524,10,66158.24,0
20746.00194,11,56074.06,1
17218.32866,25,34577.13,1
14379.4529,22,107190.69,1
28783.0459,22,62413.9,0
36723.52946,22,28720.22,1
27780.42708,24,86909.86,0
30757.70608,23,37434.39,1
28575.44104,8,83205.39,0
17738.14548,21,93192.73,1
30052.81516,15,103720.49,1
39736.21394,26,41478.58,1
21120.97816,23,41809.52,1
21635.96696,13,73078.21,1
17062.22268,21,27499.99,1
23808.57596,24,92680.66,1
11859.22646,22,86884.5,1
12559.28936,22,54644.38,1
23795.70124,23,70524.96,0
16677.59042,26,41990.12,1
23720.06226,16,84495.47,0
18417.28696,26,73752.64,1
29434.8286,22,71814.57,0
32164.26924,19,82287.29,0
32770.99042,22,60212.66,0
16297.78618,14,69577.22,1
33248.9644,15,42972.59,1
22062.44206,18,108779.77,0
18692.4841,20,111145.53,1
18695.70278,17,94155.74,0
21281.91216,22,64696.69,1
30894.49998,24,76643.03,0
19542.21562,22,82002.76,1
8910.91558,7,62032.92,1
45822.73782,26,88764.25,0
23686.26612,23,43298.56,1
21582.85874,24,97270.65,0
19271.8465,25,38924.56,1
8677.56128,20,53310.17,1
17281.09292,12,110193.45,0
19500.37278,20,68947.67,0
28222.99558,18,86198.42,0
21484.689,23,55614.57,0
15008.70484,22,40233.3,1
42645.90066,22,55643.65,0
26996.678499999998,23,46319.21,1
23903.52702,24,33498.54,1
24268.8472,24,22383.83,1
13312.46048,19,54277.35,1
27555.11948,26,90925.41,0
27548.68212,21,70850.88,0
17293.96764,26,20869.72,1
20313.08948,21,78153.71,0
13600.53234,22,86381.14,0
29574.84118,21,46586.74,0
13989.992619999999,24,8243.8,1
25839.56304,22,89753.56,0
14957.20596,22,81667.75,0
10888.79444,21,79424.65,1
16708.16788,16,48978.88,1
34547.70178,21,49681.33,1
13627.89112,12,75489.49,1
14604.7605,19,77193.37,0
25652.8796,13,84471.82,0
17102.45618,14,108354.83,1
20334.0109,15,93446.26,0
27526.15136,25,85496.21,0
41899.1669,23,44475.17,1
25905.54598,24,89365.59,0
25878.1872,18,43039.75,0
17001.06776,25,41693.29,1
36247.16482,20,41085.9,1
25656.09828,13,97000.17,0
18610.40776,19,83954.28,0
13317.2885,17,86652.28,0
21447.674179999998,15,65302.48,1
17799.3004,23,56703.28,1
23100.46636,15,39960.44,1
16888.41396,26,51861.22,1
44073.38524,15,92526.86,0
30796.33024,24,49887.4,0
36799.16844,25,47630.88,1
11564.71724,19,29607.09,1
21589.2961,10,55315.98,1
21248.11602,18,32344.52,1
13867.68278,26,56252.01,1
21850.00918,25,46716.0,1
22464.77706,16,32422.68,1
19733.72708,23,28275.36,1
30064.08054,26,48904.95,1
20951.99746,23,82852.26,0
40367.07522,11,91791.08,0
30183.1717,26,68809.44,0
33414.72642,25,43561.22,1
17255.34348,24,83561.14,0
22242.68814,24,4915.15,1
26369.0359,23,61668.25,0
25802.54822,15,78825.5,0
16048.33848,22,66553.31,0
18579.8303,9,81649.21,1
23177.71468,26,70483.0,0
12411.23008,13,101080.67,0
24503.81084,25,57117.89,1
22646.63248,21,44153.81,1
25063.86116,16,95276.72,0
35786.893579999996,24,74349.87,0
36396.83344,19,55908.12,0
17435.58956,21,25284.97,1
12787.81564,23,84567.64,1
37508.88738,11,71669.13,0
28686.4855,19,57706.18,0
24618.07398,24,53448.07,1
16206.0538,18,55514.12,1
19876.95834,19,58313.49,1
12023.37914,19,92872.94,1
22447.07432,22,80974.42,0
20467.58612,21,14530.12,1
19748.21114,21,68962.35,0
14308.64194,20,40387.48,1
22377.8727,24,51145.5,1
18393.14686,25,36824.83,1
18896.87028,22,75348.96,1
15887.40448,19,50971.03,1
27236.47016,25,28211.25,1
17760.67624,26,97211.67,1
14780.17856,14,45502.34,1
18737.54562,13,67249.47,0
37526.59012,8,94990.17,0
18624.89182,24,101916.21,1
14619.24456,19,38974.32,1
20940.73208,19,72781.72,1
22073.70744,23,75300.79,0
15919.59128,25,87152.6,0
21598.95214,20,88660.42,1
15892.2325,18,58874.6,0
23227.60422,21,54395.82,1
20828.07828,23,74705.55,1
13248.08688,21,27962.94,1
14717.4143,12,47869.11,1
23240.47894,13,80903.22,0
12317.88836,25,33463.5,1
14665.91542,13,115815.59,1
19542.21562,17,102146.56,0
23185.76138,23,68763.17,0
15047.329,24,86235.49,1
21907.94542,14,89468.86,1
25013.97162,25,30266.4,1
33334.25942,15,81979.77,0
18467.1765,17,76646.49,1
26072.91734,23,41608.23,1
13635.93782,12,99951.35,0
33318.16602,16,93900.55,0
16321.92628,14,68520.96,1
35841.61114,23,51648.55,1
18174.27662,19,87399.62,1
21310.88028,11,69127.22,1
32883.64422,21,42925.04,1
20306.65212,15,108375.54,1
28955.24528,23,59602.18,1
24001.69676,9,67426.06,1
30987.8417,17,71977.2,0
14204.03484,22,48848.27,1
34626.55944,20,35169.94,1
22719.052779999998,8,109927.01,0
22067.27008,21,53208.33,1
29122.61664,25,63979.91,0
17924.82892,8,71872.7,1
27297.62508,17,40841.15,1
19693.49358,26,83668.67,1
18396.36554,17,63569.95,0
17905.51684,23,18881.79,1
21040.51116,22,80609.54,0
15695.89302,17,74300.13,0
10900.05982,17,88600.58,1
43294.46468,22,39005.4,1
28589.9251,25,8306.22,1
19786.8353,26,73404.82,0
26459.15894,21,84985.22,0
21471.81428,21,86221.26,1
33614.28458,24,78978.89,0
51891.55896,14,91505.64,0
19138.27128,22,71017.17,1
28786.26458,26,64947.45,0
18679.60938,14,87422.57,1
13774.34106,26,77154.03,0
17416.27748,26,21821.53,1
22714.22476,23,65230.06,0
27780.42708,22,53268.87,1
38748.07918,23,63916.36,0
27365.21736,24,101219.99,0
19912.36382,26,43573.8,1
36972.97716,23,37112.06,1
34040.75968,22,98751.05,0
38775.43796,26,21467.96,1
25400.21322,23,56213.86,1
9749.38172,11,44277.78,1
28091.0297,13,31847.79,1
21223.97592,15,39623.84,1
29991.66024,26,86193.15,0
45832.39386,21,64309.38,0
18047.13876,18,110425.7,0
30268.46672,26,46060.78,1
12950.358979999999,15,41428.46,1
25960.26354,19,96296.87,0
39773.22876,12,61374.57,0
35712.86394,17,95837.76,0
15314.47944,18,72857.54,0
35474.68162,14,85535.85,0
15821.42154,26,49943.79,1
23683.04744,26,47931.79,1
27225.20478,11,108165.96,0
45705.256,26,91137.31,0
36939.181019999996,15,79217.68,0
25725.299899999998,20,77303.53,0
14989.39276,21,31849.39,1
16309.05156,19,97757.39,1
16288.13014,12,86580.7,0
40825.73712,24,85157.47,0
11905.89732,18,103330.5,1
19638.77602,20,91351.77,0
15818.20286,25,92352.86,0
26985.41312,15,29982.14,1
16902.89802,17,35472.83,1
20264.80928,17,50000.23,1
32428.201,17,103269.85,1
31311.31904,19,31177.41,1
22208.892,26,87943.05,0
33224.8243,16,111697.23,1
28964.90132,7,101381.07,0
15364.36898,16,38779.38,1
17921.610239999998,16,55387.53,1
21438.01814,11,81830.71,1
19012.74276,26,82032.74,1
20884.40518,16,42798.19,1
25710.81584,26,70119.01,0
12361.34054,21,100427.47,1
16819.21234,26,94193.57,1
17316.4984,24,89513.44,1
13016.34192,17,111904.27,1
24479.67074,19,19693.91,1
17561.11808,10,66841.71,0
27427.98162,16,75396.39,0
21277.08414,11,38228.22,1
9424.295039999999,14,62966.95,0
17850.79928,26,55592.36,1
14736.72638,24,41088.66,1
21653.6697,22,25651.72,1
14118.73982,9,37259.5,1
31647.6711,15,84818.57,0
31227.63336,22,23291.98,1
34204.91236,25,50665.52,1
17895.8608,22,82730.68,1
25902.3273,22,104198.63,1
12630.10032,21,66631.71,1
17712.39604,15,36748.82,1
25910.374,22,68771.23,0
42819.70938,25,67724.58,0
11273.4267,24,27296.27,1
30583.89736,24,78497.57,0
17260.1715,23,105664.81,1
27176.92458,23,31509.63,1
19273.45584,24,24828.16,1
20665.53494,18,75772.6,1
20614.03606,23,53621.98,1
33990.87014,25,30007.28,1
35017.62906,15,53401.99,0
14049.538199999999,22,101963.33,0
15448.05466,26,68959.95,0
17886.20476,25,19093.59,1
26583.07812,16,96837.42,0
25086.39192,23,35227.77,1
24169.06812,26,4804.11,1
31377.30198,17,55982.75,0
6741.52526,21,48143.58,1
27304.06244,15,104790.32,1
18737.54562,12,39652.39,1
18364.17874,19,85108.93,0
16032.24508,24,68848.02,1
20181.1236,23,55685.72,1
21061.43258,24,16053.99,1
14298.9859,24,61566.15,0
25829.907,22,76762.48,0
15823.03088,13,81952.74,0
16519.8751,20,86997.73,0
22917.0016,9,42871.57,1
18304.63316,26,74459.05,0
54184.86846,20,32955.73,1
32864.33214,10,106854.88,1
16632.5289,14,63250.05,1
37903.17568,21,85362.31,0
11987.97366,26,38080.75,1
19435.99918,19,45418.09,0
25150.76552,19,91600.66,0
15353.1036,22,29252.65,1
32291.4071,26,55324.39,1
22432.59026,22,80521.99,0
20877.96782,22,93156.31,1
37032.52274,17,44466.09,1
32180.36264,15,49914.02,1
18277.27438,21,60501.22,1
19593.7145,12,100065.2,1
21022.80842,25,10981.32,1
17768.72294,26,99940.88,0
22028.64592,24,18644.99,1
18515.4567,19,56541.46,0
21611.82686,15,60417.82,1
20425.74328,25,70449.22,1
31475.47172,16,83802.42,0
19736.94576,24,40309.41,1
13264.18028,22,81505.98,1
10372.1963,12,79851.6,1
23861.68418,26,21285.89,1
19236.44102,11,57520.54,1
15069.85976,15,91993.47,0
23636.37658,22,55727.82,0
8312.2411,20,91250.5,0
26486.51772,21,90058.35,0
17636.75706,19,83707.02,0
15784.406719999999,21,79590.58,0
19825.45946,16,43418.21,1
8532.72068,10,38688.33,1
14730.28902,18,51222.57,1
23403.02228,26,39918.35,1
25076.73588,22,85735.87,0
22926.65764,24,74214.0,0
16178.69502,16,96918.87,0
21978.75638,14,77336.38,0
19239.6597,15,91627.57,1
20351.713639999998,16,95226.32,0
14493.71604,22,69037.15,0
38706.23634,25,59141.77,1
13246.47754,21,82374.95,0
23462.56786,25,37290.9,1
20874.74914,18,108330.25,1
15245.27782,24,95511.85,0
17202.23526,23,29667.92,1
34818.0709,21,65864.63,0
28894.09036,21,61920.18,0
56148.26326,23,63301.05,0
14360.14082,23,34928.14,1
28297.02522,24,89910.65,0
33483.92804,26,4361.57,1
25179.73364,26,62169.19,0
23609.0178,10,90804.53,0
28359.78948,9,83137.12,0
21148.33694,26,113420.96,0
37521.7621,11,106410.2,1
31575.2508,20,79414.32,0
15734.51718,22,70993.48,0
18626.50116,13,45331.47,0
35941.39022,20,82348.02,0
16899.67934,24,28773.99,1
23695.92216,11,50306.99,1
34322.39418,18,50443.27,1
7013.50372,19,77324.39,1
23209.90148,26,56420.28,1
23489.92664,19,97634.32,0
11268.59868,23,47308.96,0
25332.62094,26,72839.93,0
17981.15582,8,43874.36,0
21759.88614,14,100100.2,1
12230.984,17,72140.26,0
18449.47376,24,109251.52,0
8976.89852,23,28217.52,1
17089.58146,26,38602.4,1
19542.21562,22,34675.72,1
19695.10292,24,71004.58,1
25445.27474,16,61929.79,0
23938.9325,26,56083.64,1
31425.58218,24,96431.13,0
45539.49398,16,47149.78,0
21605.3895,20,81661.58,1
14908.92576,19,101898.02,1
30500.21168,15,53354.29,1
13790.43446,14,24340.38,1
32597.1817,22,79815.46,0
25714.03452,24,61779.54,0
15744.17322,21,62103.87,1
18636.1572,26,36703.53,1
28026.6561,17,48058.44,1
22656.28852,19,70633.1,1
18668.344,13,55871.02,1
17104.06552,26,39691.88,1
31213.1493,19,81867.28,0
25203.87374,22,112343.88,1
54938.03958,26,86535.16,0
14297.37656,24,69770.4,0
33311.72866,19,29440.56,1
36353.38126,19,76247.22,0
25574.02194,24,68132.26,0
15707.1584,17,68765.53,1
25656.09828,19,102024.92,0
29602.199959999998,26,63542.9,0
48447.57136,18,42413.2,1
20451.49272,22,46778.7,1
18731.10826,16,71421.62,0
21080.74466,26,28583.85,1
16386.29988,19,32938.29,1
16428.14272,22,26813.2,1
12317.88836,16,71193.73,1
18000.4679,10,92821.44,0
27209.11138,21,57145.76,0
40902.98544,24,89656.84,0
23184.15204,14,69662.91,1
31956.66438,17,95877.61,0
3382.83268,13,56235.75,1
13785.60644,15,25649.33,1
16811.16564,24,100001.14,1
23023.21804,14,108125.03,1
33012.39142,24,75821.29,0
19616.24526,24,78505.12,1
24070.89838,14,73498.68,0
33984.43278,19,68659.54,0
28445.0845,23,65492.99,0
32024.25666,26,41554.98,1
31504.43984,19,72151.58,0
19089.99108,23,107803.12,1
27281.53168,23,34379.5,1
29349.53358,20,36282.56,1
18552.47152,21,34617.19,1
36670.42124,18,87896.31,0
25438.83738,12,33808.02,1
29656.91752,24,79115.78,0
11336.19096,22,57031.56,1
24975.34746,23,65244.16,0
28998.69746,13,69321.14,0
18230.60352,25,54838.69,0
13220.7281,14,84411.52,0
15240.4498,26,23222.48,1
17614.2263,21,68428.16,0
23726.49962,23,86684.16,1
25184.56166,12,96825.19,0
21119.36882,23,51647.99,1
41863.76142,16,57542.36,0
11500.34364,18,64212.71,0
16191.56974,24,67091.4,1
19202.64488,22,80151.25,0
22889.64282,17,110449.62,1
16486.07896,19,98013.3,0
19765.91388,15,95504.92,0
25525.74174,12,107340.7,0
15626.6914,15,90017.47,0
20482.07018,17,92893.33,0
28821.67006,26,46326.51,1
31203.49326,26,67440.39,0
31909.99352,23,86246.27,0
26420.534779999998,18,47614.18,0
22727.09948,18,55452.88,0
20573.80256,24,81076.3,0
15668.534239999999,17,24550.64,1
31760.3249,26,104913.83,1
26832.52582,24,9595.83,1
42821.31872,22,78530.24,0
17636.75706,13,30112.99,1
30814.03298,24,55222.31,1
33693.14224,9,112833.53,1
24021.00884,18,58095.61,0
26378.69194,26,32638.06,1
15665.31556,22,33522.5,1
18848.590079999998,12,66295.64,0
10846.9516,22,39236.86,1
21188.57044,26,59884.42,1
19881.78636,18,112353.43,0
22913.78292,19,85773.48,1
20335.62024,21,11991.62,1
27954.2358,16,71615.86,0
30719.08192,24,89228.48,0
24564.96576,23,31325.38,1
16725.87062,18,60405.02,0
36337.28786,17,29106.27,1
19574.40242,9,52514.49,1
33916.8405,20,96408.87,0
22569.38416,20,96690.85,0
14171.84804,24,28938.04,1
27040.13068,22,87290.64,0
24012.96214,17,35260.41,1
18431.77102,12,85543.34,0
12107.06482,16,34514.62,1
18090.59094,23,51012.52,1
14870.3016,8,58838.82,1
22791.47308,11,40384.93,1
18290.1491,18,52228.68,0
26914.60216,24,32272.53,1
34895.31922,18,47829.89,1
28522.33282,21,49480.69,1
19643.60404,26,97571.26,1
16719.43326,13,51368.95,0
16040.29178,24,18483.25,1
23021.6087,12,58658.49,1
17522.49392,17,41637.45,1
17369.60662,19,83844.43,1
12068.44066,25,47517.26,1
20417.69658,23,97892.15,1
28366.22684,21,81389.27,0
19049.75758,26,2789.88,1
24798.32006,7,81359.97,0
18125.99642,25,103815.34,1
25118.57872,25,74884.92,0
14847.77084,23,61092.12,0
31242.11742,14,98623.84,0
15402.99314,18,77959.57,0
19056.19494,14,80890.99,1
18331.99194,20,91252.99,1
26467.20564,21,88513.57,0
17042.9106,24,55441.73,0
30532.39848,22,86376.64,0
32626.14982,19,52641.19,0
24188.3802,19,78059.2,0
6224.92712,13,79237.06,0
18422.11498,19,86603.8,0
17813.78446,10,109757.85,0
19769.13256,16,46433.89,0
14316.68864,23,107353.41,1
20734.73656,22,75864.37,0
32442.68506,21,44353.48,1
19556.69968,22,36064.9,1
25693.1131,11,48732.3,1
32400.84222,19,54333.88,1
19979.9561,25,19161.17,1
30983.01368,22,42734.57,1
25524.1324,26,30900.69,1
15987.18356,10,40733.03,1
24717.85306,19,88227.05,0
19051.36692,19,41243.13,1
28911.7931,11,66631.83,0
29737.38452,24,57171.68,1
27534.19806,20,59515.98,1
25503.21098,24,51513.8,1
21644.01366,26,24210.86,1
20861.87442,24,97426.89,0
19641.9947,17,118683.88,0
16529.53114,17,75090.56,1
28493.3647,26,58408.8,1
21083.96334,11,78146.07,0
28279.32248,20,66179.15,0
35196.2658,18,66789.62,0
24663.1355,19,46603.46,1
25133.06278,26,86698.64,0
28380.7109,21,67786.04,0
27334.6399,26,35854.61,1
20696.112399999998,8,78687.84,1
55982.50124,14,92418.81,0
24016.18082,24,6795.43,1
14186.3321,20,51705.59,1
28464.39658,17,78406.76,0
12934.26558,24,71740.45,0
20427.35262,18,51614.29,1
47926.1452,18,102599.67,1
15766.70398,20,36884.55,1
22744.80222,14,39608.32,1
25932.90476,25,92863.52,0
20641.39484,20,58261.05,1
17931.26628,20,41598.66,1
20268.02796,25,22230.59,1
17685.03726,23,73933.39,1
25994.05968,17,61985.01,0
17636.75706,21,44239.98,1
43774.048,22,75540.43,0
24666.35418,11,110902.33,1
23295.1965,21,74456.75,1
18946.75982,18,88605.94,0
30661.14568,23,53751.44,1
22537.19736,11,88172.63,1
12786.2063,24,49433.35,1
13265.78962,25,74453.87,1
15023.1889,23,66711.18,1
21999.6778,18,84427.57,0
23448.0838,19,82062.22,0
24141.70934,22,87725.15,0
14916.972459999999,26,20804.82,1
21681.02848,18,76400.59,1
7732.8787,7,80813.75,1
39808.63424,10,34340.72,1
22583.86822,13,68558.01,1
28865.12224,15,36074.71,1
22197.62662,17,47232.19,1
37084.02162,26,96436.56,0
29592.54392,15,92996.11,0
28374.27354,15,65791.07,0
37470.26322,21,94584.87,0
33155.62268,16,44496.47,1
9623.8532,20,52354.16,1
26089.01074,19,86566.33,0
11740.1353,26,81916.37,0
34607.24736,15,27866.93,1
18005.29592,10,91818.91,0
19363.57888,22,66541.46,1
17055.78532,10,44994.69,1
27809.3952,12,90131.41,0
18159.79256,26,70701.44,0
11229.97452,23,51235.55,1
35312.13828,15,91379.05,0
24037.10224,26,73113.9,1
29943.38004,26,22596.87,1
34616.9034,13,73144.51,0
15335.40086,21,100463.02,1
25791.28284,21,37628.42,1
21362.37916,22,94247.39,1
32640.63388,10,95962.26,0
34449.53204,17,44578.12,1
25337.44896,18,60631.77,0
17656.06914,23,62504.57,0
12227.76532,23,98147.72,0
29111.35126,18,23233.46,1
38051.23496,20,62348.19,0
33913.62182,26,36103.44,1
23364.39812,14,43058.87,1
14540.3869,25,35427.67,1
24558.5284,17,92054.12,0
32529.58942,21,75206.31,0
12174.6571,17,106277.39,1
6677.1516599999995,23,88551.27,0
11044.90042,26,15760.12,1
16259.16202,14,100340.85,1
27209.11138,21,77726.43,0
36684.9053,23,69533.25,0
25408.25992,22,44296.13,1
25932.90476,14,68915.19,0
16748.40138,22,99553.56,0
16292.95816,24,98678.26,0
22329.5925,25,43505.91,1
26201.66454,13,104242.38,0
24320.34608,26,63429.94,0
20190.77964,19,31172.0,1
20552.88114,18,60092.78,0
13032.43532,18,28459.37,1
11054.55646,9,82061.9,0
16135.24284,14,85564.91,0
16341.23836,19,60325.17,1
16352.50374,21,78659.0,0
21576.42138,13,75252.53,0
19572.79308,26,17236.79,1
24812.80412,20,92746.51,0
35453.7602,23,75167.14,0
15679.79962,10,39702.32,1
29103.30456,25,49272.53,1
21745.40208,22,69949.91,1
17126.59628,10,93074.13,1
23813.40398,26,56348.11,1
18578.22096,26,114576.41,1
16519.8751,16,63185.39,1
20268.02796,23,96691.99,1
20306.65212,23,14252.16,1
17821.83116,25,68718.2,1
18105.075,26,40051.85,1
25224.79516,26,80948.12,0
14403.593,20,80306.16,0
18006.90526,25,50610.24,1
28161.84066,18,103495.63,1
17957.01572,11,71242.91,1
